time_sec,frequency_hz,frequency_mel,confidence,voiced
44.2357,228.4551,318.3101,0.8915,True
44.2500,228.4551,318.3101,0.8648,True
44.2643,228.4551,318.3101,0.8369,True
44.2786,228.4551,318.3101,0.8369,True
44.2929,228.4551,318.3101,0.8226,True
44.3071,228.4551,318.3101,0.7933,True
44.3214,228.4551,318.3101,0.7933,True
44.3357,228.4551,318.3101,0.7933,True
44.3500,228.4551,318.3101,0.7634,True
44.3643,228.4551,318.3101,0.7180,True
44.3786,231.1096,321.5277,0.7332,True
44.3929,231.1096,321.5277,0.7784,True
44.4071,231.1096,321.5277,0.8226,True
44.4214,231.1096,321.5277,0.7933,True
44.4357,231.1096,321.5277,0.7483,True
44.4500,231.1096,321.5277,0.7332,True
44.4643,231.1096,321.5277,0.7483,True
44.4786,231.1096,321.5277,0.7332,True
44.4929,231.1096,321.5277,0.6420,True
44.5071,233.7950,324.7733,0.6420,True
44.5214,233.7950,324.7733,0.7483,True
44.5357,233.7950,324.7733,0.8369,True
44.5500,233.7950,324.7733,0.8783,True
44.5643,233.7950,324.7733,0.8783,True
44.5786,233.7950,324.7733,0.8510,True
44.5929,233.7950,324.7733,0.8510,True
44.6071,233.7950,324.7733,0.8648,True
44.6214,233.7950,324.7733,0.8648,True
44.6357,233.7950,324.7733,0.8915,True
44.6500,233.7950,324.7733,0.9166,True
44.6643,236.5115,328.0472,0.9285,True
44.6786,236.5115,328.0472,0.9285,True
44.6929,236.5115,328.0472,0.9166,True
44.7071,236.5115,328.0472,0.9043,True
44.7214,236.5115,328.0472,0.9043,True
44.7357,236.5115,328.0472,0.9166,True
44.7500,236.5115,328.0472,0.9285,True
44.7643,236.5115,328.0472,0.9285,True
44.7786,236.5115,328.0472,0.9166,True
44.7929,236.5115,328.0472,0.9166,True
44.8071,239.2597,331.3494,0.9166,True
44.8214,239.2597,331.3494,0.9285,True
44.8357,239.2597,331.3494,0.9285,True
44.8500,239.2597,331.3494,0.9285,True
44.8643,239.2597,331.3494,0.9399,True
44.8786,239.2597,331.3494,0.9608,True
44.8929,239.2597,331.3494,0.9608,True
44.9071,239.2597,331.3494,0.9608,True
44.9214,,,0.9506,False
44.9357,484.0795,592.3939,0.9608,True
44.9500,484.0795,592.3939,0.9608,True
44.9643,484.0795,592.3939,0.9608,True
44.9786,484.0795,592.3939,0.9506,True
44.9929,484.0795,592.3939,0.9399,True
45.0071,484.0795,592.3939,0.9166,True
45.0214,484.0795,592.3939,0.9285,True
45.0357,484.0795,592.3939,0.9702,True
45.0500,484.0795,592.3939,0.9702,True
45.0643,484.0795,592.3939,0.9166,True
45.0786,484.0795,592.3939,0.8648,True
45.0929,,,0.8510,False
45.1071,242.0397,334.6802,0.8369,True
45.1214,244.8521,338.0397,0.8226,True
45.1357,244.8521,338.0397,0.8510,True
45.1500,244.8521,338.0397,0.8648,True
45.1643,244.8521,338.0397,0.8510,True
45.1786,244.8521,338.0397,0.8369,True
45.1929,244.8521,338.0397,0.8080,True
45.2071,244.8521,338.0397,0.7933,True
45.2214,244.8521,338.0397,0.8369,True
45.2357,244.8521,338.0397,0.9043,True
45.2500,244.8521,338.0397,0.9399,True
45.2643,244.8521,338.0397,0.9399,True
45.2786,244.8521,338.0397,0.9285,True
45.2929,244.8521,338.0397,0.8783,True
45.3071,247.6971,341.4281,0.8369,True
45.3214,247.6971,341.4281,0.8648,True
45.3357,247.6971,341.4281,0.9285,True
45.3500,247.6971,341.4281,0.9506,True
45.3643,247.6971,341.4281,0.9399,True
45.3786,247.6971,341.4281,0.9166,True
45.3929,247.6971,341.4281,0.8915,True
45.4071,247.6971,341.4281,0.9043,True
45.4214,247.6971,341.4281,0.9043,True
45.4357,247.6971,341.4281,0.9166,True
45.4500,250.5752,344.8456,0.9399,True
45.4643,250.5752,344.8456,0.9285,True
45.4786,250.5752,344.8456,0.9399,True
45.4929,250.5752,344.8456,0.9399,True
45.5071,250.5752,344.8456,0.9399,True
45.5214,250.5752,344.8456,0.9285,True
45.5357,250.5752,344.8456,0.8915,True
45.5500,250.5752,344.8456,0.8915,True
45.5643,253.4868,348.2922,0.9043,True
45.5786,253.4868,348.2922,0.9043,True
45.5929,253.4868,348.2922,0.9166,True
45.6071,253.4868,348.2922,0.9166,True
45.6214,253.4868,348.2922,0.9043,True
45.6357,253.4868,348.2922,0.8915,True
45.6500,253.4868,348.2922,0.8783,True
45.6643,253.4868,348.2922,0.8648,True
45.6786,256.4322,351.7682,0.8369,True
45.6929,256.4322,351.7682,0.8648,True
45.7071,256.4322,351.7682,0.8915,True
45.7214,256.4322,351.7682,0.8915,True
45.7357,256.4322,351.7682,0.8783,True
45.7500,256.4322,351.7682,0.8915,True
45.7643,256.4322,351.7682,0.8915,True
45.7786,256.4322,351.7682,0.8369,True
45.7929,256.4322,351.7682,0.7483,True
45.8071,259.4118,355.2737,0.7483,True
45.8214,259.4118,355.2737,0.8369,True
45.8357,259.4118,355.2737,0.8783,True
45.8500,259.4118,355.2737,0.8369,True
45.8643,259.4118,355.2737,0.7634,True
45.8786,259.4118,355.2737,0.7180,True
45.8929,259.4118,355.2737,0.7483,True
45.9071,259.4118,355.2737,0.8226,True
45.9214,259.4118,355.2737,0.8648,True
45.9357,259.4118,355.2737,0.8783,True
45.9500,259.4118,355.2737,0.8648,True
45.9643,259.4118,355.2737,0.8510,True
45.9786,262.4260,358.8088,0.8080,True
45.9929,262.4260,358.8088,0.8226,True
46.0071,262.4260,358.8088,0.8915,True
46.0214,262.4260,358.8088,0.9399,True
46.0357,262.4260,358.8088,0.9399,True
46.0500,262.4260,358.8088,0.9285,True
46.0643,262.4260,358.8088,0.9166,True
46.0786,262.4260,358.8088,0.9043,True
46.0929,262.4260,358.8088,0.8369,True
46.1071,262.4260,358.8088,0.8080,True
46.1214,262.4260,358.8088,0.8783,True
46.1357,265.4752,362.3738,0.9399,True
46.1500,265.4752,362.3738,0.9506,True
46.1643,265.4752,362.3738,0.9399,True
46.1786,265.4752,362.3738,0.9166,True
46.1929,265.4752,362.3738,0.8915,True
46.2071,265.4752,362.3738,0.9043,True
46.2214,265.4752,362.3738,0.9399,True
46.2357,268.5599,365.9688,0.9608,True
46.2500,268.5599,365.9688,0.9702,True
46.2643,268.5599,365.9688,0.9506,True
46.2786,268.5599,365.9688,0.9043,True
46.2929,268.5599,365.9688,0.9043,True
46.3071,268.5599,365.9688,0.9285,True
46.3214,268.5599,365.9688,0.9399,True
46.3357,268.5599,365.9688,0.9285,True
46.3500,268.5599,365.9688,0.9166,True
46.3643,268.5599,365.9688,0.9399,True
46.3786,268.5599,365.9688,0.9506,True
46.3929,268.5599,365.9688,0.9608,True
46.4071,271.6804,369.5939,0.9608,True
46.4214,271.6804,369.5939,0.9399,True
46.4357,271.6804,369.5939,0.9043,True
46.4500,271.6804,369.5939,0.8648,True
46.4643,271.6804,369.5939,0.8510,True
46.4786,271.6804,369.5939,0.8648,True
46.4929,271.6804,369.5939,0.8648,True
46.5071,271.6804,369.5939,0.8080,True
46.5214,274.8372,373.2494,0.7483,True
46.5357,274.8372,373.2494,0.7933,True
46.5500,274.8372,373.2494,0.8648,True
46.5643,274.8372,373.2494,0.9043,True
46.5786,274.8372,373.2494,0.9166,True
46.5929,274.8372,373.2494,0.9285,True
46.6071,274.8372,373.2494,0.9285,True
46.6214,274.8372,373.2494,0.9399,True
46.6357,274.8372,373.2494,0.9506,True
46.6500,274.8372,373.2494,0.9608,True
46.6643,274.8372,373.2494,0.9702,True
46.6786,274.8372,373.2494,0.9789,True
46.6929,274.8372,373.2494,0.9869,True
46.7071,278.0306,376.9352,0.9869,True
46.7214,278.0306,376.9352,0.9869,True
46.7357,278.0306,376.9352,0.9869,True
46.7500,278.0306,376.9352,0.9869,True
46.7643,278.0306,376.9352,0.9869,True
46.7786,278.0306,376.9352,0.9869,True
46.7929,278.0306,376.9352,0.9869,True
46.8071,278.0306,376.9352,0.9869,True
46.8214,278.0306,376.9352,0.9789,True
46.8357,278.0306,376.9352,0.9789,True
46.8500,281.2612,380.6517,0.9702,True
46.8643,281.2612,380.6517,0.9608,True
46.8786,281.2612,380.6517,0.9506,True
46.8929,281.2612,380.6517,0.9608,True
46.9071,281.2612,380.6517,0.9608,True
46.9214,281.2612,380.6517,0.9608,True
46.9357,281.2612,380.6517,0.9608,True
46.9500,284.5293,384.3989,0.9608,True
46.9643,284.5293,384.3989,0.9608,True
46.9786,284.5293,384.3989,0.9506,True
46.9929,284.5293,384.3989,0.9399,True
47.0071,284.5293,384.3989,0.9608,True
47.0214,284.5293,384.3989,0.9869,True
47.0357,287.8354,388.1771,0.9939,True
47.0500,287.8354,388.1771,0.9939,True
47.0643,287.8354,388.1771,0.9869,True
47.0786,287.8354,388.1771,0.9939,True
47.0929,287.8354,388.1771,0.9939,True
47.1071,287.8354,388.1771,0.9939,True
47.1214,287.8354,388.1771,0.9939,True
47.1357,287.8354,388.1771,1.0000,True
47.1500,287.8354,388.1771,0.9939,True
47.1643,287.8354,388.1771,0.9939,True
47.1786,287.8354,388.1771,0.9939,True
47.1929,287.8354,388.1771,0.9939,True
47.2071,287.8354,388.1771,0.9939,True
47.2214,287.8354,388.1771,0.9939,True
47.2357,287.8354,388.1771,0.9939,True
47.2500,287.8354,388.1771,0.9869,True
47.2643,287.8354,388.1771,0.9789,True
47.2786,287.8354,388.1771,0.9608,True
47.2929,287.8354,388.1771,0.9166,True
47.3071,284.5293,384.3989,0.8648,True
47.3214,284.5293,384.3989,0.8226,True
47.3357,287.8354,388.1771,0.5822,True
47.3500,,,0.0033,False
47.3643,,,0.0000,False
47.3786,,,0.0000,False
47.3929,,,0.0000,False
47.4071,,,0.0000,False
47.4214,,,0.0000,False
47.4357,,,0.0000,False
47.4500,,,0.0000,False
47.4643,,,0.0000,False
47.4786,,,0.0000,False
47.4929,,,0.0000,False
47.5071,,,0.0000,False
47.5214,,,0.0000,False
47.5357,,,0.0000,False
47.5500,,,0.0000,False
47.5643,,,0.0000,False
47.5786,,,0.0000,False
47.5929,,,0.0000,False
47.6071,,,0.0000,False
47.6214,,,0.0000,False
47.6357,,,0.0000,False
47.6500,,,0.0000,False
47.6643,,,0.0000,False
47.6786,,,0.0000,False
47.6929,,,0.0000,False
47.7071,,,0.0000,False
47.7214,,,0.0000,False
47.7357,,,0.0000,False
47.7500,,,0.0000,False
47.7643,,,0.0000,False
47.7786,,,0.0000,False
47.7929,,,0.0000,False
47.8071,,,0.0000,False
47.8214,,,0.0000,False
47.8357,,,0.0000,False
47.8500,,,0.0000,False
47.8643,,,0.0000,False
47.8786,,,0.0000,False
47.8929,,,0.0000,False
47.9071,,,0.0000,False
47.9214,,,0.0000,False
47.9357,,,0.0000,False
47.9500,,,0.0000,False
47.9643,,,0.0000,False
47.9786,,,0.0000,False
47.9929,,,0.0000,False
48.0071,,,0.0000,False
48.0214,,,0.0000,False
48.0357,,,0.0000,False
48.0500,,,0.0000,False
48.0643,,,0.0000,False
48.0786,,,0.0000,False
48.0929,,,0.0000,False
48.1071,,,0.0000,False
48.1214,,,0.0000,False
48.1357,,,0.0000,False
48.1500,,,0.0000,False
48.1643,,,0.0000,False
48.1786,,,0.0000,False
48.1929,,,0.0000,False
48.2071,,,0.0000,False
48.2214,,,0.0000,False
48.2357,,,0.0000,False
48.2500,,,0.0000,False
48.2643,,,0.0000,False
48.2786,,,0.0000,False
48.2929,,,0.0000,False
48.3071,,,0.0000,False
48.3214,,,0.0000,False
48.3357,,,0.0000,False
48.3500,,,0.0000,False
48.3643,,,0.0000,False
48.3786,,,0.0000,False
48.3929,,,0.0000,False
48.4071,,,0.0000,False
48.4214,,,0.0000,False
48.4357,,,0.0000,False
48.4500,,,0.0000,False
48.4643,,,0.0000,False
48.4786,,,0.0000,False
48.4929,,,0.0000,False
48.5071,,,0.0000,False
48.5214,,,0.0000,False
48.5357,,,0.0000,False
48.5500,,,0.0000,False
48.5643,,,0.0000,False
48.5786,,,0.0000,False
48.5929,,,0.0000,False
48.6071,,,0.0000,False
48.6214,,,0.0000,False
48.6357,,,0.0000,False
48.6500,,,0.0000,False
48.6643,,,0.0000,False
48.6786,,,0.0000,False
48.6929,,,0.1772,False
48.7071,,,0.3549,False
48.7214,,,0.4162,False
48.7357,,,0.5386,False
48.7500,215.6329,302.6376,0.5822,True
48.7643,218.1384,305.7173,0.6269,True
48.7786,218.1384,305.7173,0.6875,True
48.7929,218.1384,305.7173,0.7180,True
48.8071,215.6329,302.6376,0.7180,True
48.8214,215.6329,302.6376,0.7634,True
48.8357,215.6329,302.6376,0.7483,True
48.8500,215.6329,302.6376,0.7483,True
48.8643,215.6329,302.6376,0.8226,True
48.8786,215.6329,302.6376,0.8783,True
48.8929,215.6329,302.6376,0.8783,True
48.9071,215.6329,302.6376,0.8648,True
48.9214,215.6329,302.6376,0.8369,True
48.9357,215.6329,302.6376,0.8226,True
48.9500,215.6329,302.6376,0.8080,True
48.9643,215.6329,302.6376,0.8369,True
48.9786,215.6329,302.6376,0.8369,True
48.9929,215.6329,302.6376,0.8369,True
49.0071,215.6329,302.6376,0.8369,True
49.0214,215.6329,302.6376,0.8369,True
49.0357,215.6329,302.6376,0.8510,True
49.0500,215.6329,302.6376,0.8648,True
49.0643,215.6329,302.6376,0.8648,True
49.0786,215.6329,302.6376,0.8510,True
49.0929,218.1384,305.7173,0.8369,True
49.1071,218.1384,305.7173,0.8226,True
49.1214,218.1384,305.7173,0.7933,True
49.1357,218.1384,305.7173,0.7634,True
49.1500,218.1384,305.7173,0.7483,True
49.1643,218.1384,305.7173,0.7933,True
49.1786,218.1384,305.7173,0.8369,True
49.1929,218.1384,305.7173,0.8226,True
49.2071,218.1384,305.7173,0.8080,True
49.2214,218.1384,305.7173,0.7933,True
49.2357,218.1384,305.7173,0.7933,True
49.2500,215.6329,302.6376,0.7784,True
49.2643,215.6329,302.6376,0.7784,True
49.2786,215.6329,302.6376,0.8080,True
49.2929,215.6329,302.6376,0.8369,True
49.3071,215.6329,302.6376,0.8226,True
49.3214,215.6329,302.6376,0.7784,True
49.3357,215.6329,302.6376,0.7634,True
49.3500,218.1384,305.7173,0.7933,True
49.3643,218.1384,305.7173,0.7784,True
49.3786,218.1384,305.7173,0.7483,True
49.3929,218.1384,305.7173,0.7634,True
49.4071,218.1384,305.7173,0.8226,True
49.4214,215.6329,302.6376,0.8369,True
49.4357,215.6329,302.6376,0.8369,True
49.4500,215.6329,302.6376,0.7784,True
49.4643,215.6329,302.6376,0.7483,True
49.4786,215.6329,302.6376,0.7332,True
49.4929,215.6329,302.6376,0.6875,True
49.5071,215.6329,302.6376,0.6571,True
49.5214,215.6329,302.6376,0.6875,True
49.5357,215.6329,302.6376,0.7634,True
49.5500,215.6329,302.6376,0.7933,True
49.5643,215.6329,302.6376,0.7933,True
49.5786,215.6329,302.6376,0.7634,True
49.5929,218.1384,305.7173,0.7332,True
49.6071,218.1384,305.7173,0.6875,True
49.6214,218.1384,305.7173,0.7027,True
49.6357,218.1384,305.7173,0.7332,True
49.6500,218.1384,305.7173,0.7634,True
49.6643,218.1384,305.7173,0.7933,True
49.6786,218.1384,305.7173,0.8080,True
49.6929,218.1384,305.7173,0.8226,True
49.7071,218.1384,305.7173,0.8369,True
49.7214,220.6731,308.8242,0.8648,True
49.7357,220.6731,308.8242,0.8648,True
49.7500,220.6731,308.8242,0.8648,True
49.7643,220.6731,308.8242,0.8783,True
49.7786,220.6731,308.8242,0.8226,True
49.7929,220.6731,308.8242,0.7180,True
49.8071,223.2372,311.9585,0.6875,True
49.8214,223.2372,311.9585,0.7483,True
49.8357,223.2372,311.9585,0.7634,True
49.8500,223.2372,311.9585,0.7180,True
49.8643,223.2372,311.9585,0.7180,True
49.8786,223.2372,311.9585,0.7933,True
49.8929,223.2372,311.9585,0.8226,True
49.9071,223.2372,311.9585,0.7784,True
49.9214,223.2372,311.9585,0.7180,True
49.9357,225.8311,315.1205,0.7027,True
49.9500,225.8311,315.1205,0.7027,True
49.9643,225.8311,315.1205,0.7027,True
49.9786,225.8311,315.1205,0.7634,True
49.9929,225.8311,315.1205,0.8226,True
50.0071,225.8311,315.1205,0.8510,True
50.0214,225.8311,315.1205,0.8226,True
50.0357,225.8311,315.1205,0.7933,True
50.0500,228.4551,318.3101,0.8080,True
50.0643,228.4551,318.3101,0.8510,True
50.0786,228.4551,318.3101,0.8783,True
50.0929,228.4551,318.3101,0.8783,True
50.1071,228.4551,318.3101,0.8648,True
50.1214,228.4551,318.3101,0.8369,True
50.1357,228.4551,318.3101,0.8226,True
50.1500,228.4551,318.3101,0.8226,True
50.1643,228.4551,318.3101,0.7933,True
50.1786,228.4551,318.3101,0.7784,True
50.1929,228.4551,318.3101,0.7634,True
50.2071,231.1096,321.5277,0.7634,True
50.2214,231.1096,321.5277,0.7634,True
50.2357,231.1096,321.5277,0.8080,True
50.2500,231.1096,321.5277,0.8648,True
50.2643,231.1096,321.5277,0.8783,True
50.2786,231.1096,321.5277,0.8648,True
50.2929,231.1096,321.5277,0.8369,True
50.3071,231.1096,321.5277,0.8080,True
50.3214,231.1096,321.5277,0.7933,True
50.3357,231.1096,321.5277,0.7933,True
50.3500,231.1096,321.5277,0.7634,True
50.3643,231.1096,321.5277,0.7634,True
50.3786,231.1096,321.5277,0.7933,True
50.3929,233.7950,324.7733,0.8080,True
50.4071,233.7950,324.7733,0.8080,True
50.4214,233.7950,324.7733,0.8080,True
50.4357,233.7950,324.7733,0.7933,True
50.4500,233.7950,324.7733,0.7933,True
50.4643,233.7950,324.7733,0.8226,True
50.4786,233.7950,324.7733,0.8510,True
50.4929,233.7950,324.7733,0.8648,True
50.5071,233.7950,324.7733,0.8915,True
50.5214,233.7950,324.7733,0.9043,True
50.5357,233.7950,324.7733,0.9166,True
50.5500,233.7950,324.7733,0.9399,True
50.5643,233.7950,324.7733,0.9399,True
50.5786,233.7950,324.7733,0.9285,True
50.5929,236.5115,328.0472,0.9399,True
50.6071,236.5115,328.0472,0.9506,True
50.6214,236.5115,328.0472,0.9506,True
50.6357,236.5115,328.0472,0.9399,True
50.6500,236.5115,328.0472,0.9166,True
50.6643,236.5115,328.0472,0.9166,True
50.6786,236.5115,328.0472,0.9285,True
50.6929,236.5115,328.0472,0.9399,True
50.7071,236.5115,328.0472,0.9043,True
50.7214,236.5115,328.0472,0.8369,True
50.7357,236.5115,328.0472,0.8226,True
50.7500,236.5115,328.0472,0.8648,True
50.7643,236.5115,328.0472,0.9043,True
50.7786,239.2597,331.3494,0.9285,True
50.7929,239.2597,331.3494,0.9285,True
50.8071,239.2597,331.3494,0.9399,True
50.8214,239.2597,331.3494,0.9506,True
50.8357,239.2597,331.3494,0.9608,True
50.8500,239.2597,331.3494,0.9506,True
50.8643,239.2597,331.3494,0.9506,True
50.8786,239.2597,331.3494,0.9506,True
50.8929,239.2597,331.3494,0.9399,True
50.9071,239.2597,331.3494,0.9399,True
50.9214,242.0397,334.6802,0.9399,True
50.9357,242.0397,334.6802,0.9608,True
50.9500,242.0397,334.6802,0.9608,True
50.9643,242.0397,334.6802,0.9608,True
50.9786,242.0397,334.6802,0.9608,True
50.9929,242.0397,334.6802,0.9608,True
51.0071,242.0397,334.6802,0.9506,True
51.0214,242.0397,334.6802,0.9399,True
51.0357,244.8521,338.0397,0.9285,True
51.0500,244.8521,338.0397,0.9285,True
51.0643,244.8521,338.0397,0.9285,True
51.0786,244.8521,338.0397,0.9043,True
51.0929,244.8521,338.0397,0.8915,True
51.1071,244.8521,338.0397,0.9166,True
51.1214,244.8521,338.0397,0.9285,True
51.1357,244.8521,338.0397,0.9399,True
51.1500,247.6971,341.4281,0.9506,True
51.1643,247.6971,341.4281,0.9506,True
51.1786,247.6971,341.4281,0.9399,True
51.1929,247.6971,341.4281,0.9506,True
51.2071,247.6971,341.4281,0.9506,True
51.2214,247.6971,341.4281,0.9506,True
51.2357,247.6971,341.4281,0.9506,True
51.2500,247.6971,341.4281,0.9399,True
51.2643,247.6971,341.4281,0.9399,True
51.2786,247.6971,341.4281,0.9506,True
51.2929,250.5752,344.8456,0.9506,True
51.3071,250.5752,344.8456,0.9506,True
51.3214,250.5752,344.8456,0.9285,True
51.3357,250.5752,344.8456,0.9166,True
51.3500,250.5752,344.8456,0.9285,True
51.3643,250.5752,344.8456,0.9506,True
51.3786,250.5752,344.8456,0.9506,True
51.3929,250.5752,344.8456,0.9399,True
51.4071,253.4868,348.2922,0.9399,True
51.4214,253.4868,348.2922,0.9399,True
51.4357,253.4868,348.2922,0.9285,True
51.4500,253.4868,348.2922,0.9166,True
51.4643,253.4868,348.2922,0.9285,True
51.4786,253.4868,348.2922,0.9399,True
51.4929,253.4868,348.2922,0.9608,True
51.5071,253.4868,348.2922,0.9506,True
51.5214,253.4868,348.2922,0.9399,True
51.5357,256.4322,351.7682,0.9285,True
51.5500,256.4322,351.7682,0.9166,True
51.5643,256.4322,351.7682,0.9166,True
51.5786,256.4322,351.7682,0.8783,True
51.5929,256.4322,351.7682,0.8226,True
51.6071,256.4322,351.7682,0.8080,True
51.6214,259.4118,355.2737,0.8226,True
51.6357,259.4118,355.2737,0.8369,True
51.6500,259.4118,355.2737,0.8915,True
51.6643,259.4118,355.2737,0.9285,True
51.6786,259.4118,355.2737,0.9285,True
51.6929,259.4118,355.2737,0.9043,True
51.7071,259.4118,355.2737,0.8783,True
51.7214,259.4118,355.2737,0.8783,True
51.7357,259.4118,355.2737,0.8915,True
51.7500,262.4260,358.8088,0.8915,True
51.7643,262.4260,358.8088,0.9166,True
51.7786,262.4260,358.8088,0.9166,True
51.7929,262.4260,358.8088,0.9166,True
51.8071,262.4260,358.8088,0.9043,True
51.8214,262.4260,358.8088,0.9043,True
51.8357,262.4260,358.8088,0.9043,True
51.8500,262.4260,358.8088,0.9043,True
51.8643,262.4260,358.8088,0.9043,True
51.8786,265.4752,362.3738,0.9043,True
51.8929,265.4752,362.3738,0.9043,True
51.9071,265.4752,362.3738,0.8915,True
51.9214,265.4752,362.3738,0.8915,True
51.9357,265.4752,362.3738,0.9043,True
51.9500,265.4752,362.3738,0.9043,True
51.9643,265.4752,362.3738,0.9166,True
51.9786,265.4752,362.3738,0.9399,True
51.9929,265.4752,362.3738,0.9166,True
52.0071,265.4752,362.3738,0.8915,True
52.0214,268.5599,365.9688,0.9043,True
52.0357,268.5599,365.9688,0.9399,True
52.0500,268.5599,365.9688,0.9506,True
52.0643,268.5599,365.9688,0.9608,True
52.0786,268.5599,365.9688,0.9506,True
52.0929,268.5599,365.9688,0.9399,True
52.1071,268.5599,365.9688,0.9399,True
52.1214,268.5599,365.9688,0.9608,True
52.1357,268.5599,365.9688,0.9608,True
52.1500,271.6804,369.5939,0.9506,True
52.1643,271.6804,369.5939,0.9506,True
52.1786,271.6804,369.5939,0.9506,True
52.1929,271.6804,369.5939,0.9285,True
52.2071,271.6804,369.5939,0.9166,True
52.2214,271.6804,369.5939,0.9166,True
52.2357,271.6804,369.5939,0.9399,True
52.2500,271.6804,369.5939,0.9506,True
52.2643,271.6804,369.5939,0.9399,True
52.2786,274.8372,373.2494,0.9285,True
52.2929,274.8372,373.2494,0.9166,True
52.3071,274.8372,373.2494,0.8510,True
52.3214,274.8372,373.2494,0.8226,True
52.3357,274.8372,373.2494,0.8510,True
52.3500,274.8372,373.2494,0.8783,True
52.3643,274.8372,373.2494,0.9043,True
52.3786,274.8372,373.2494,0.9285,True
52.3929,278.0306,376.9352,0.9506,True
52.4071,278.0306,376.9352,0.9702,True
52.4214,278.0306,376.9352,0.9789,True
52.4357,278.0306,376.9352,0.9869,True
52.4500,278.0306,376.9352,0.9789,True
52.4643,278.0306,376.9352,0.9702,True
52.4786,278.0306,376.9352,0.9702,True
52.4929,278.0306,376.9352,0.9506,True
52.5071,278.0306,376.9352,0.9166,True
52.5214,281.2612,380.6517,0.9166,True
52.5357,281.2612,380.6517,0.9166,True
52.5500,281.2612,380.6517,0.9166,True
52.5643,281.2612,380.6517,0.9166,True
52.5786,281.2612,380.6517,0.9285,True
52.5929,281.2612,380.6517,0.9399,True
52.6071,284.5293,384.3989,0.9285,True
52.6214,284.5293,384.3989,0.9166,True
52.6357,284.5293,384.3989,0.9285,True
52.6500,284.5293,384.3989,0.9399,True
52.6643,284.5293,384.3989,0.9608,True
52.6786,284.5293,384.3989,0.9702,True
52.6929,284.5293,384.3989,0.9789,True
52.7071,287.8354,388.1771,0.9869,True
52.7214,287.8354,388.1771,0.9869,True
52.7357,287.8354,388.1771,0.9789,True
52.7500,287.8354,388.1771,0.9702,True
52.7643,287.8354,388.1771,0.9608,True
52.7786,287.8354,388.1771,0.9608,True
52.7929,287.8354,388.1771,0.9702,True
52.8071,287.8354,388.1771,0.9702,True
52.8214,287.8354,388.1771,0.9608,True
52.8357,291.1799,391.9862,0.9506,True
52.8500,291.1799,391.9862,0.9166,True
52.8643,291.1799,391.9862,0.8783,True
52.8786,291.1799,391.9862,0.8783,True
52.8929,291.1799,391.9862,0.8648,True
52.9071,294.5632,395.8266,0.8369,True
52.9214,294.5632,395.8266,0.8226,True
52.9357,294.5632,395.8266,0.8226,True
52.9500,294.5632,395.8266,0.8080,True
52.9643,294.5632,395.8266,0.8080,True
52.9786,297.9859,399.6984,0.8226,True
52.9929,297.9859,399.6984,0.8510,True
53.0071,297.9859,399.6984,0.8510,True
53.0214,297.9859,399.6984,0.8369,True
53.0357,297.9859,399.6984,0.8648,True
53.0500,297.9859,399.6984,0.8369,True
53.0643,297.9859,399.6984,0.8226,True
53.0786,297.9859,399.6984,0.8226,True
53.0929,297.9859,399.6984,0.7933,True
53.1071,297.9859,399.6984,0.7332,True
53.1214,297.9859,399.6984,0.7483,True
53.1357,301.4483,403.6016,0.8226,True
53.1500,301.4483,403.6016,0.8510,True
53.1643,301.4483,403.6016,0.8369,True
53.1786,301.4483,403.6016,0.7634,True
53.1929,301.4483,403.6016,0.7180,True
53.2071,301.4483,403.6016,0.7933,True
53.2214,301.4483,403.6016,0.8915,True
53.2357,301.4483,403.6016,0.9043,True
53.2500,301.4483,403.6016,0.9043,True
53.2643,301.4483,403.6016,0.9043,True
53.2786,301.4483,403.6016,0.8783,True
53.2929,304.9510,407.5365,0.8510,True
53.3071,304.9510,407.5365,0.8226,True
53.3214,304.9510,407.5365,0.8369,True
53.3357,304.9510,407.5365,0.8648,True
53.3500,304.9510,407.5365,0.8783,True
53.3643,304.9510,407.5365,0.8915,True
53.3786,304.9510,407.5365,0.8783,True
53.3929,304.9510,407.5365,0.8783,True
53.4071,304.9510,407.5365,0.8783,True
53.4214,304.9510,407.5365,0.8783,True
53.4357,308.4943,411.5032,0.8369,True
53.4500,308.4943,411.5032,0.7634,True
53.4643,308.4943,411.5032,0.7332,True
53.4786,308.4943,411.5032,0.7332,True
53.4929,308.4943,411.5032,0.7027,True
53.5071,312.0788,415.5018,0.6723,True
53.5214,312.0788,415.5018,0.7180,True
53.5357,312.0788,415.5018,0.7933,True
53.5500,312.0788,415.5018,0.8080,True
53.5643,312.0788,415.5018,0.8080,True
53.5786,312.0788,415.5018,0.8080,True
53.5929,315.7050,419.5325,0.7933,True
53.6071,315.7050,419.5325,0.8080,True
53.6214,315.7050,419.5325,0.8369,True
53.6357,315.7050,419.5325,0.8915,True
53.6500,315.7050,419.5325,0.9166,True
53.6643,315.7050,419.5325,0.9166,True
53.6786,315.7050,419.5325,0.8915,True
53.6929,319.3733,423.5954,0.8648,True
53.7071,319.3733,423.5954,0.8226,True
53.7214,319.3733,423.5954,0.7784,True
53.7357,319.3733,423.5954,0.7027,True
53.7500,319.3733,423.5954,0.6571,True
53.7643,319.3733,423.5954,0.6420,True
53.7786,323.0843,427.6907,0.6420,True
53.7929,323.0843,427.6907,0.7180,True
53.8071,323.0843,427.6907,0.8080,True
